18
1.5377 1.5377 1.5379 1.5385 1.5396 1.5417 1.5454 1.5478 1.5512 1.5559 1.5600 1.5642 1.5647 1.5741 1.5862 1.5993 1.6149 1.6765
0.999932 .97096 .74627 .56719 .53023 .53815 .53233 .52884 .53192 .52969 .52716 .52321 .51904 .53859 .55169 .55488 .55334 .55218
0.88323 .89067 .92835 .96626 .97553 .96626 .97226 .97663 .97216 .97467 .97745 .98156 .98584 .96374 .94218 .93266 .92990 .90729 
