         Step =  1799  Time=   899.500 sec. Max. pressure corr.= 0.787E+00 Max. CFL= 0.928E-01 Max. CFL_acoustic= 0.000E+00
           Elapsed time =    0.002 min.  User time =    0.002 min.  System time =    0.000 min. 

           Wrote time series in OUTPUT/T_S
           Max & Min pdiag                 0.3483   169     1    10         -0.4323   168     1     4
           Max & Min tdiag               372.4595    87     1     3      -1197.7610   202     1     3
           Max & Min qdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min ldiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min rdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min udiag                -0.0000     1     1     1         -0.0000     1     1     1
           Max & Min vdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min wdiag                 0.2728   191     1     1         -0.2728   191     1     2
           Max & Min pdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min tdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min qdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min ldiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min rdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min udiag                 0.6290    94     1     4         -0.6290   165     1     4
           Max & Min vdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min wdiag                 0.4974    55     1     1         -0.7129   169     1     5
           Max & Min pdiag                 0.0006   257     1     1         -0.0001   257     1     2
           Max & Min tdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min qdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min ldiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min rdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min udiag                 0.5840   205     1     1         -0.5840    54     1     1
           Max & Min vdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min wdiag                 0.3141   203     1     1         -0.3171   203     1     2
           Max & Min pdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min tdiag                 0.1590    81     1     1         -0.3175    54     1     1
           Max & Min qdiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min ldiag                 0.0000     1     1     1          0.0000     1     1     1
           Max & Min rdiag                 0.0000     1     1     1          0.0000     1     1     1
 SUCCESS writing netcdf file ./OUTPUT/current.nc
 SUCCESS writing netcdf file ./OUTPUT/profiles.nc
           Wrote restart data in OUTPUT/restart.dat and OUTPUT/REF0
         Step =  1800  Time=   900.000 sec. Max. pressure corr.= 0.790E+00 Max. CFL= 0.928E-01 Max. CFL_acoustic= 0.000E+00
           Elapsed time =    0.003 min.  User time =    0.003 min.  System time =    0.000 min. 

  
 Ending Time: SEP 18, 2017   12:48:20.337
 
 MIMICA ENDED NORMALLY
